

GGT(2310_1)@FloUB 17.06 21:26:22,032| ######################## 2310_1 Status: SETUP ########################
GGT(2310_1)@FloUB 17.06 21:27:18,002| DISPATCHER: Leite Befehl {vote,'235_1'} an meinen Worker weiter...
GGT(2310_1)@FloUB 17.06 21:27:19,002| ### vote erhalten! Ich = '2310_1'  Initiator = '235_1') ###
GGT(2310_1)@FloUB 17.06 21:27:19,016| Leite Anfrage (vote) an den Linken Nachbarn '239_1' weiter (implizites Zustimmen)
GGT(2310_1)@FloUB 17.06 21:27:19,033| DISPATCHER: Leite Befehl {send,1227993000} an meinen Worker weiter...
GGT(2310_1)@FloUB 17.06 21:27:19,033| Send erhalten Y:1227993000
GGT(2310_1)@FloUB 17.06 21:27:19,033| ALGO: ((141691500 -1) mod 1227993000) +1     --    (TTW: 5 Sekunden)
GGT(2310_1)@FloUB 17.06 21:27:19,049| DISPATCHER: Leite Befehl {vote,'232_1'} an meinen Worker weiter...
GGT(2310_1)@FloUB 17.06 21:27:19,049| DISPATCHER: Leite Befehl {vote,'236_1'} an meinen Worker weiter...
GGT(2310_1)@FloUB 17.06 21:27:24,049| Mi NICHT geaendert! (ist und bleibt: 141691500)
GGT(2310_1)@FloUB 17.06 21:27:24,049| ### vote erhalten! Ich = '2310_1'  Initiator = '232_1') ###
GGT(2310_1)@FloUB 17.06 21:27:24,049| implizit abgelehnt
GGT(2310_1)@FloUB 17.06 21:27:24,064| ### vote erhalten! Ich = '2310_1'  Initiator = '236_1') ###
GGT(2310_1)@FloUB 17.06 21:27:24,064| Leite Anfrage (vote) an den Linken Nachbarn '239_1' weiter (implizites Zustimmen)
GGT(2310_1)@FloUB 17.06 21:27:24,080| DISPATCHER: Leite Befehl {vote,'234_2'} an meinen Worker weiter...
GGT(2310_1)@FloUB 17.06 21:27:24,080| ### vote erhalten! Ich = '2310_1'  Initiator = '234_2') ###
GGT(2310_1)@FloUB 17.06 21:27:24,080| Leite Anfrage (vote) an den Linken Nachbarn '239_1' weiter (implizites Zustimmen)
GGT(2310_1)@FloUB 17.06 21:27:29,096| DISPATCHER: Leite Befehl {send,47230500} an meinen Worker weiter...
GGT(2310_1)@FloUB 17.06 21:27:29,096| Send erhalten Y:47230500
GGT(2310_1)@FloUB 17.06 21:27:29,096| ALGO: ((141691500 -1) mod 47230500) +1     --    (TTW: 5 Sekunden)
GGT(2310_1)@FloUB 17.06 21:27:34,111| informiere (brief_mi) Koordinator coordinatorFM ueber neuen Mi:47230500
GGT(2310_1)@FloUB 17.06 21:27:34,111| Sende (send) Nachbarn '239_1' und '238_1' neuen Mi:47230500
GGT(2310_1)@FloUB 17.06 21:27:39,127| DISPATCHER: Leite Befehl {send,31912500} an meinen Worker weiter...
GGT(2310_1)@FloUB 17.06 21:27:39,127| Send erhalten Y:31912500
GGT(2310_1)@FloUB 17.06 21:27:39,141| ALGO: ((47230500 -1) mod 31912500) +1     --    (TTW: 5 Sekunden)
GGT(2310_1)@FloUB 17.06 21:27:44,158| informiere (brief_mi) Koordinator coordinatorFM ueber neuen Mi:15318000
GGT(2310_1)@FloUB 17.06 21:27:44,158| Sende (send) Nachbarn '239_1' und '238_1' neuen Mi:15318000
GGT(2310_1)@FloUB 17.06 21:27:49,174| DISPATCHER: Leite Befehl {send,1380000} an meinen Worker weiter...
GGT(2310_1)@FloUB 17.06 21:27:49,174| Send erhalten Y:1380000
GGT(2310_1)@FloUB 17.06 21:27:49,174| ALGO: ((15318000 -1) mod 1380000) +1     --    (TTW: 5 Sekunden)
GGT(2310_1)@FloUB 17.06 21:27:49,205| DISPATCHER: Leite Befehl {send,1276500} an meinen Worker weiter...
GGT(2310_1)@FloUB 17.06 21:27:54,189| informiere (brief_mi) Koordinator coordinatorFM ueber neuen Mi:138000
GGT(2310_1)@FloUB 17.06 21:27:54,189| Sende (send) Nachbarn '239_1' und '238_1' neuen Mi:138000
GGT(2310_1)@FloUB 17.06 21:27:54,189| Send erhalten Y:1276500
GGT(2310_1)@FloUB 17.06 21:27:54,189| ALGO: ((138000 -1) mod 1276500) +1     --    (TTW: 5 Sekunden)
GGT(2310_1)@FloUB 17.06 21:27:59,205| Mi NICHT geaendert! (ist und bleibt: 138000)
GGT(2310_1)@FloUB 17.06 21:27:59,205| DISPATCHER: Leite Befehl {send,138000} an meinen Worker weiter...
GGT(2310_1)@FloUB 17.06 21:27:59,205| Send erhalten Y:138000
GGT(2310_1)@FloUB 17.06 21:27:59,205| ALGO: ((138000 -1) mod 138000) +1     --    (TTW: 5 Sekunden)
GGT(2310_1)@FloUB 17.06 21:27:59,252| DISPATCHER: Leite Befehl {send,34500} an meinen Worker weiter...
GGT(2310_1)@FloUB 17.06 21:28:04,221| Mi NICHT geaendert! (ist und bleibt: 138000)
GGT(2310_1)@FloUB 17.06 21:28:04,221| Send erhalten Y:34500
GGT(2310_1)@FloUB 17.06 21:28:04,221| ALGO: ((138000 -1) mod 34500) +1     --    (TTW: 5 Sekunden)
GGT(2310_1)@FloUB 17.06 21:28:09,236| informiere (brief_mi) Koordinator coordinatorFM ueber neuen Mi:34500
GGT(2310_1)@FloUB 17.06 21:28:09,236| Sende (send) Nachbarn '239_1' und '238_1' neuen Mi:34500
GGT(2310_1)@FloUB 17.06 21:28:09,298| DISPATCHER: Leite Befehl {send,34500} an meinen Worker weiter...
GGT(2310_1)@FloUB 17.06 21:28:09,299| Send erhalten Y:34500
GGT(2310_1)@FloUB 17.06 21:28:09,299| ALGO: ((34500 -1) mod 34500) +1     --    (TTW: 5 Sekunden)
GGT(2310_1)@FloUB 17.06 21:28:14,314| Mi NICHT geaendert! (ist und bleibt: 34500)
GGT(2310_1)@FloUB 17.06 21:28:29,330| TTT Timer ist abgelaufen. Informiere meine linken Nachbarn ('239_1') ueber vote
GGT(2310_1)@FloUB 17.06 21:28:29,346| DISPATCHER: Leite Befehl {send,6900} an meinen Worker weiter...
GGT(2310_1)@FloUB 17.06 21:28:29,346| Send erhalten Y:6900
GGT(2310_1)@FloUB 17.06 21:28:29,361| ALGO: ((34500 -1) mod 6900) +1     --    (TTW: 5 Sekunden)
GGT(2310_1)@FloUB 17.06 21:28:29,361| DISPATCHER: Leite Befehl {vote,'238_1'} an meinen Worker weiter...
GGT(2310_1)@FloUB 17.06 21:28:29,392| DISPATCHER: Leite Befehl {send,6900} an meinen Worker weiter...
GGT(2310_1)@FloUB 17.06 21:28:34,377| informiere (brief_mi) Koordinator coordinatorFM ueber neuen Mi:6900
GGT(2310_1)@FloUB 17.06 21:28:34,377| Sende (send) Nachbarn '239_1' und '238_1' neuen Mi:6900
GGT(2310_1)@FloUB 17.06 21:28:34,392| ### vote erhalten! Ich = '2310_1'  Initiator = '238_1') ###
GGT(2310_1)@FloUB 17.06 21:28:34,392| Leite Anfrage (vote) an den Linken Nachbarn '239_1' weiter (implizites Zustimmen)
GGT(2310_1)@FloUB 17.06 21:28:34,392| Send erhalten Y:6900
GGT(2310_1)@FloUB 17.06 21:28:34,392| ALGO: ((6900 -1) mod 6900) +1     --    (TTW: 5 Sekunden)
GGT(2310_1)@FloUB 17.06 21:28:34,424| DISPATCHER: Leite Befehl {send,600} an meinen Worker weiter...
GGT(2310_1)@FloUB 17.06 21:28:39,408| Mi NICHT geaendert! (ist und bleibt: 6900)
GGT(2310_1)@FloUB 17.06 21:28:39,408| Send erhalten Y:600
GGT(2310_1)@FloUB 17.06 21:28:39,408| ALGO: ((6900 -1) mod 600) +1     --    (TTW: 5 Sekunden)
GGT(2310_1)@FloUB 17.06 21:28:44,424| informiere (brief_mi) Koordinator coordinatorFM ueber neuen Mi:300
GGT(2310_1)@FloUB 17.06 21:28:44,424| Sende (send) Nachbarn '239_1' und '238_1' neuen Mi:300
GGT(2310_1)@FloUB 17.06 21:28:44,424| DISPATCHER: Leite Befehl {send,300} an meinen Worker weiter...
GGT(2310_1)@FloUB 17.06 21:28:44,424| Send erhalten Y:300
GGT(2310_1)@FloUB 17.06 21:28:44,424| ALGO: ((300 -1) mod 300) +1     --    (TTW: 5 Sekunden)
GGT(2310_1)@FloUB 17.06 21:28:44,471| DISPATCHER: Leite Befehl {send,300} an meinen Worker weiter...
GGT(2310_1)@FloUB 17.06 21:28:49,439| Mi NICHT geaendert! (ist und bleibt: 300)
GGT(2310_1)@FloUB 17.06 21:28:49,439| Send erhalten Y:300
GGT(2310_1)@FloUB 17.06 21:28:49,439| ALGO: ((300 -1) mod 300) +1     --    (TTW: 5 Sekunden)
GGT(2310_1)@FloUB 17.06 21:28:54,455| Mi NICHT geaendert! (ist und bleibt: 300)
GGT(2310_1)@FloUB 17.06 21:28:54,533| DISPATCHER: Leite Befehl {vote,'233_1'} an meinen Worker weiter...
GGT(2310_1)@FloUB 17.06 21:28:54,533| ### vote erhalten! Ich = '2310_1'  Initiator = '233_1') ###
GGT(2310_1)@FloUB 17.06 21:28:54,533| Leite Anfrage (vote) an den Linken Nachbarn '239_1' weiter (implizites Zustimmen)
GGT(2310_1)@FloUB 17.06 21:28:54,549| DISPATCHER: Leite Befehl {vote,'236_1'} an meinen Worker weiter...
GGT(2310_1)@FloUB 17.06 21:28:54,549| ### vote erhalten! Ich = '2310_1'  Initiator = '236_1') ###
GGT(2310_1)@FloUB 17.06 21:28:54,549| Leite Anfrage (vote) an den Linken Nachbarn '239_1' weiter (implizites Zustimmen)


GGT(2310_1)@FloUB 17.06 21:31:45,048| ######################## 2310_1 Status: KILLED :( ########################
